Iteration,Cost,Temperature
236,1345928,44.471
237,1345789,44.471
238,1345529,44.471
239,1345551,44.471
240,1345403,40.4686
241,1344403,40.4686
242,1344247,40.4686
243,1344241,40.4686
244,1343602,40.4686
245,1343597,40.4686
246,1343597,40.4686
247,1343597,40.4686
248,1343597,40.4686
249,1343597,40.4686
250,1343597,38.4452
251,1343597,38.4452
252,1343593,38.4452
253,1343593,38.4452
254,1343593,38.4452
255,1343586,38.4452
256,1343516,38.4452
257,1343460,38.4452
258,1343460,38.4452
259,1343460,38.4452
260,1342825,36.5229
261,1342809,36.5229
262,1342816,36.5229
263,1342886,36.5229
264,1342942,36.5229
265,1342942,36.5229
266,1342942,36.5229
267,1342787,36.5229
268,1342580,36.5229
269,1342188,36.5229
270,1342188,33.2358
271,1342188,33.2358
272,1342188,33.2358
273,1342188,33.2358
274,1342181,33.2358
275,1341903,33.2358
276,1341903,33.2358
277,1341903,33.2358
278,1341599,33.2358
279,1341200,33.2358
280,1340952,31.574
281,1340560,31.574
282,1340560,31.574
283,1340560,31.574
284,1340560,31.574
285,1340400,31.574
286,1340400,31.574
287,1340286,31.574
288,1340157,31.574
289,1339701,31.574
290,1339507,29.9953
291,1339507,29.9953
292,1339507,29.9953
293,1339126,29.9953
294,1339126,29.9953
295,1339126,29.9953
296,1339126,29.9953
297,1339126,29.9953
298,1338721,29.9953
299,1338658,29.9953
300,1338473,28.4956
301,1338417,28.4956
302,1338365,28.4956
303,1338416,28.4956
304,1338094,28.4956
305,1338094,28.4956
306,1338094,28.4956
307,1338094,28.4956
308,1338094,28.4956
309,1338094,28.4956
310,1338094,27.0708
311,1338014,27.0708
312,1338020,27.0708
313,1338020,27.0708
314,1337889,27.0708
315,1337671,27.0708
316,1337365,27.0708
317,1337365,27.0708
318,1337365,27.0708
319,1336750,27.0708
320,1336750,25.7173
321,1336506,25.7173
322,1336500,25.7173
323,1336500,25.7173
324,1336504,25.7173
325,1336381,25.7173
326,1336381,25.7173
327,1336381,25.7173
328,1336393,25.7173
329,1336420,25.7173
330,1336420,24.4314
331,1336420,24.4314
332,1336162,24.4314
333,1336162,24.4314
334,1336166,24.4314
335,1336166,24.4314
336,1336150,24.4314
337,1336150,24.4314
338,1336156,24.4314
339,1335392,24.4314
340,1335096,23.2098
341,1335096,23.2098
342,1335096,23.2098
343,1334079,23.2098
344,1334079,23.2098
345,1333505,23.2098
346,1333501,23.2098
347,1333501,23.2098
348,1333501,23.2098
349,1333501,23.2098
350,1333461,22.0493
351,1333191,22.0493
352,1332717,22.0493
353,1332257,22.0493
354,1332053,22.0493
355,1332004,22.0493
356,1332004,22.0493
357,1331645,22.0493
358,1331645,22.0493
359,1331641,22.0493
360,1331641,20.0649
361,1330660,20.0649
362,1330660,20.0649
363,1330450,20.0649
364,1330450,20.0649
365,1330450,20.0649
366,1330429,20.0649
367,1330099,20.0649
368,1330099,20.0649
369,1330099,20.0649
370,1329965,19.0616
371,1329241,19.0616
372,1329241,19.0616
373,1329241,19.0616
374,1329241,19.0616
375,1329235,19.0616
376,1329235,19.0616
377,1329208,19.0616
378,1329208,19.0616
379,1329208,19.0616
380,1329208,18.1086
381,1329208,18.1086
382,1329208,18.1086
383,1329208,18.1086
384,1329186,18.1086
385,1328358,18.1086
386,1328358,18.1086
387,1328288,18.1086
388,1327862,18.1086
389,1327829,18.1086
390,1327829,17.2031
391,1327708,17.2031
392,1327448,17.2031
393,1327448,17.2031
394,1327365,17.2031
395,1326785,17.2031
396,1326785,17.2031
397,1326734,17.2031
398,1326734,17.2031
399,1325777,17.2031
400,1325777,16.343
401,1325777,16.343
402,1325777,16.343
403,1325777,16.343
404,1325777,16.343
405,1325777,16.343
406,1325777,16.343
407,1325777,16.343
408,1325692,16.343
409,1325376,16.343
410,1325376,16.1796
411,1325376,16.1796
412,1325376,16.1796
413,1325316,16.1796
414,1325316,16.1796
415,1324297,16.1796
416,1324297,16.1796
417,1324297,16.1796
418,1324297,16.1796
419,1324276,16.1796
420,1324276,16.0178
421,1324276,16.0178
422,1323552,16.0178
423,1323552,16.0178
424,1323540,16.0178
425,1323513,16.0178
426,1323513,16.0178
427,1323306,16.0178
428,1323306,16.0178
429,1323306,16.0178
430,1323256,15.2169
431,1323256,15.2169
432,1323256,15.2169
433,1323256,15.2169
434,1323256,15.2169
435,1323118,15.2169
436,1323118,15.2169
437,1322602,15.2169
438,1322602,15.2169
439,1322634,15.2169
440,1321914,14.456
441,1321844,14.456
442,1321844,14.456
443,1321844,14.456
444,1321736,14.456
445,1321736,14.456
446,1321736,14.456
447,1321540,14.456
448,1321540,14.456
449,1321457,14.456
450,1320540,13.7332
451,1320540,13.7332
452,1320540,13.7332
453,1319775,13.7332
454,1319468,13.7332
455,1319468,13.7332
456,1319468,13.7332
457,1319398,13.7332
458,1319194,13.7332
459,1318515,13.7332
460,1318531,13.0466
461,1318531,13.0466
462,1318531,13.0466
463,1318413,13.0466
464,1318413,13.0466
465,1318413,13.0466
466,1317853,13.0466
467,1317853,13.0466
468,1317823,13.0466
469,1317823,13.0466
470,1317823,12.3942
471,1317823,12.3942
472,1317443,12.3942
473,1317259,12.3942
474,1317259,12.3942
475,1317259,12.3942
476,1317259,12.3942
477,1317259,12.3942
478,1317263,12.3942
479,1316717,12.3942
480,1316717,11.7745
481,1316717,11.7745
482,1315935,11.7745
483,1315935,11.7745
484,1315902,11.7745
485,1315874,11.7745
486,1315874,11.7745
487,1315874,11.7745
488,1315865,11.7745
489,1315495,11.7745
490,1315495,11.1858
491,1315479,11.1858
492,1315431,11.1858
493,1315364,11.1858
494,1315358,11.1858
495,1315098,11.1858
496,1315098,11.1858
497,1314662,11.1858
498,1314592,11.1858
499,1314142,11.1858
500,1314142,10.1791
501,1313568,10.1791
502,1313568,10.1791
503,1313179,10.1791
504,1313179,10.1791
505,1313179,10.1791
506,1313179,10.1791
507,1313179,10.1791
508,1313175,10.1791
509,1312826,10.1791
510,1312826,9.67012
511,1312826,9.67012
512,1312826,9.67012
513,1312772,9.67012
514,1312772,9.67012
515,1312772,9.67012
516,1312541,9.67012
517,1312541,9.67012
518,1312446,9.67012
519,1312260,9.67012
520,1311911,9.18661
521,1311911,9.18661
522,1311911,9.18661
523,1311911,9.18661
524,1311063,9.18661
525,1310235,9.18661
526,1310235,9.18661
527,1310235,9.18661
528,1310235,9.18661
529,1310235,9.18661
530,1310232,9.09475
531,1310082,9.09475
532,1309452,9.09475
533,1309097,9.09475
534,1309003,9.09475
535,1308669,9.09475
536,1308669,9.09475
537,1308669,9.09475
538,1308673,9.09475
539,1308673,9.09475
540,1308673,8.27622
541,1308673,8.27622
542,1308588,8.27622
543,1308588,8.27622
544,1308563,8.27622
545,1308563,8.27622
546,1308563,8.27622
547,1308563,8.27622
548,1308563,8.27622
549,1308563,8.27622
550,1308563,8.19346
551,1308563,8.19346
552,1308500,8.19346
553,1308500,8.19346
554,1308500,8.19346
555,1308500,8.19346
556,1308500,8.19346
557,1308244,8.19346
558,1308244,8.19346
559,1307822,8.19346
560,1307822,8.11152
561,1307822,8.11152
562,1307822,8.11152
563,1307822,8.11152
564,1307549,8.11152
565,1307267,8.11152
566,1307267,8.11152
567,1307267,8.11152
568,1307183,8.11152
569,1307183,8.11152
570,1306708,8.03041
571,1306708,8.03041
572,1306712,8.03041
573,1306127,8.03041
574,1305395,8.03041
575,1305338,8.03041
576,1305307,8.03041
577,1304821,8.03041
578,1304799,8.03041
579,1304725,8.03041
580,1304300,7.30767
581,1304300,7.30767
582,1304118,7.30767
583,1303510,7.30767
584,1303270,7.30767
585,1303270,7.30767
586,1303098,7.30767
587,1303098,7.30767
588,1303098,7.30767
589,1303098,7.30767
590,1302441,6.94229
591,1302055,6.94229
592,1301625,6.94229
593,1301641,6.94229
594,1301641,6.94229
595,1301641,6.94229
596,1301641,6.94229
597,1301641,6.94229
598,1301085,6.94229
599,1300704,6.94229
600,1300704,6.59517
601,1300374,6.59517
602,1300374,6.59517
603,1300374,6.59517
604,1300225,6.59517
605,1300225,6.59517
606,1299525,6.59517
607,1299525,6.59517
608,1299525,6.59517
609,1299525,6.59517
610,1299525,6.52922
611,1299058,6.52922
612,1298987,6.52922
613,1298987,6.52922
614,1298939,6.52922
615,1298939,6.52922
616,1298836,6.52922
617,1298456,6.52922
618,1298226,6.52922
619,1298226,6.52922
620,1298226,6.20276
621,1298226,6.20276
622,1298226,6.20276
623,1298226,6.20276
624,1298235,6.20276
625,1298235,6.20276
626,1298235,6.20276
627,1297848,6.20276
628,1297848,6.20276
629,1297848,6.20276
630,1297809,6.14073
631,1297809,6.14073
632,1297794,6.14073
633,1297350,6.14073
634,1297346,6.14073
635,1297276,6.14073
636,1297267,6.14073
637,1297267,6.14073
638,1297263,6.14073
639,1297263,6.14073
640,1297263,5.58807
641,1297263,5.58807
642,1297263,5.58807
643,1297263,5.58807
644,1297227,5.58807
645,1297227,5.58807
646,1297227,5.58807
647,1296834,5.58807
648,1296834,5.58807
649,1296838,5.58807
650,1296668,5.53219
651,1296668,5.53219
652,1296577,5.53219
653,1296400,5.53219
654,1296400,5.53219
655,1296400,5.53219
656,1296400,5.53219
657,1296400,5.53219
658,1295722,5.53219
659,1295722,5.53219
660,1295611,5.25558
661,1295457,5.25558
662,1295318,5.25558
663,1295318,5.25558
664,1295154,5.25558
665,1294797,5.25558
666,1294647,5.25558
667,1294647,5.25558
668,1294647,5.25558
669,1294652,5.25558
670,1294516,4.78258
671,1294516,4.78258
672,1294516,4.78258
673,1294018,4.78258
674,1293807,4.78258
675,1293729,4.78258
676,1293729,4.78258
677,1293388,4.78258
678,1293388,4.78258
679,1293372,4.78258
680,1293372,4.54345
681,1293372,4.54345
682,1293372,4.54345
683,1293120,4.54345
684,1293120,4.54345
685,1293120,4.54345
686,1293120,4.54345
687,1293099,4.54345
688,1293099,4.54345
689,1292871,4.54345
690,1292871,4.49801
691,1292871,4.49801
692,1292871,4.49801
693,1292871,4.49801
694,1292871,4.49801
695,1292871,4.49801
696,1292864,4.49801
697,1292864,4.49801
698,1292864,4.49801
699,1292864,4.49801
700,1292864,4.45303
701,1292272,4.45303
702,1292272,4.45303
703,1292272,4.45303
704,1292272,4.45303
705,1292272,4.45303
706,1292174,4.45303
707,1292174,4.45303
708,1291488,4.45303
709,1291488,4.45303
710,1291488,4.4085
711,1291488,4.4085
712,1291488,4.4085
713,1290820,4.4085
714,1290820,4.4085
715,1290820,4.4085
716,1290820,4.4085
717,1290740,4.4085
718,1290740,4.4085
719,1290603,4.4085
720,1290228,4.36442
721,1290228,4.36442
722,1290228,4.36442
723,1289887,4.36442
724,1289815,4.36442
725,1289815,4.36442
726,1289737,4.36442
727,1289737,4.36442
728,1289737,4.36442
729,1289737,4.36442
730,1289409,4.1462
731,1289407,4.1462
732,1289407,4.1462
733,1289167,4.1462
734,1289167,4.1462
735,1289135,4.1462
736,1289114,4.1462
737,1289074,4.1462
738,1289027,4.1462
739,1289027,4.1462
740,1288142,3.77304
741,1288146,3.77304
742,1288047,3.77304
743,1288047,3.77304
744,1287183,3.77304
745,1287183,3.77304
746,1287183,3.77304
747,1287183,3.77304
748,1287142,3.77304
749,1287142,3.77304
750,1287025,3.58439
751,1286381,3.58439
752,1286381,3.58439
753,1286381,3.58439
754,1286285,3.58439
755,1286284,3.58439
756,1286284,3.58439
757,1285972,3.58439
758,1285972,3.58439
759,1285693,3.58439
760,1285589,3.40517
761,1285025,3.40517
762,1285025,3.40517
763,1285025,3.40517
764,1285025,3.40517
765,1284919,3.40517
766,1284919,3.40517
767,1284919,3.40517
768,1284919,3.40517
769,1284919,3.40517
770,1284919,3.37112
771,1283927,3.37112
772,1283657,3.37112
773,1283527,3.37112
774,1283502,3.37112
775,1283503,3.37112
776,1283501,3.37112
777,1282621,3.37112
778,1282621,3.37112
779,1282468,3.37112
780,1282468,3.06772
781,1282284,3.06772
782,1282242,3.06772
783,1281390,3.06772
784,1281327,3.06772
785,1281327,3.06772
786,1281327,3.06772
787,1281327,3.06772
788,1280507,3.06772
789,1280507,3.06772
790,1280507,2.91433
791,1280507,2.91433
792,1280507,2.91433
793,1279991,2.91433
794,1279909,2.91433
795,1279909,2.91433
796,1279813,2.91433
797,1279437,2.91433
798,1279437,2.91433
799,1278892,2.91433
800,1278334,2.76861
801,1278334,2.76861
802,1278334,2.76861
803,1277878,2.76861
804,1277878,2.76861
805,1277878,2.76861
806,1277338,2.76861
807,1277106,2.76861
808,1277027,2.76861
809,1276426,2.76861
810,1276426,2.63018
811,1276130,2.63018
812,1276130,2.63018
813,1276129,2.63018
814,1276129,2.63018
815,1276120,2.63018
816,1276120,2.63018
817,1276120,2.63018
818,1275950,2.63018
819,1275950,2.63018
820,1275768,2.49867
821,1275118,2.49867
822,1274518,2.49867
823,1274518,2.49867
824,1274518,2.49867
825,1274115,2.49867
826,1274115,2.49867
827,1274115,2.49867
828,1274044,2.49867
829,1274044,2.49867
830,1274044,2.37374
831,1273844,2.37374
832,1273535,2.37374
833,1273535,2.37374
834,1273535,2.37374
835,1273535,2.37374
836,1273535,2.37374
837,1273337,2.37374
838,1273337,2.37374
839,1273337,2.37374
840,1273337,2.35
841,1272799,2.35
842,1272592,2.35
843,1272286,2.35
844,1272286,2.35
845,1272286,2.35
846,1271640,2.35
847,1271640,2.35
848,1271597,2.35
849,1271597,2.35
850,1271592,2.2325
851,1271592,2.2325
852,1271592,2.2325
853,1271592,2.2325
854,1271592,2.2325
855,1271592,2.2325
856,1271592,2.2325
857,1271592,2.2325
858,1271592,2.2325
859,1271592,2.2325
860,1270960,2.21018
861,1270960,2.21018
862,1270960,2.21018
863,1270960,2.21018
864,1270732,2.21018
865,1270670,2.21018
866,1270670,2.21018
867,1270403,2.21018
868,1270403,2.21018
869,1270403,2.21018
870,1270191,2.09967
871,1270191,2.09967
872,1269798,2.09967
873,1269798,2.09967
874,1269798,2.09967
875,1269798,2.09967
876,1269798,2.09967
877,1269798,2.09967
878,1269456,2.09967
879,1269456,2.09967
880,1269456,1.99468
881,1269001,1.99468
882,1269002,1.99468
883,1269002,1.99468
884,1269002,1.99468
885,1269002,1.99468
886,1269002,1.99468
887,1269002,1.99468
888,1268370,1.99468
889,1268352,1.99468
890,1268317,1.89495
891,1268317,1.89495
892,1268317,1.89495
893,1268317,1.89495
894,1268317,1.89495
895,1268317,1.89495
896,1268317,1.89495
897,1268278,1.89495
898,1268274,1.89495
899,1268274,1.89495
900,1268274,1.876
901,1268054,1.876
902,1268054,1.876
903,1268054,1.876
904,1268054,1.876
905,1268054,1.876
906,1267895,1.876
907,1267358,1.876
908,1266744,1.876
909,1266739,1.876
910,1266739,1.7822
911,1266703,1.7822
912,1266703,1.7822
913,1266655,1.7822
914,1266655,1.7822
915,1266655,1.7822
916,1266370,1.7822
917,1266251,1.7822
918,1265480,1.7822
919,1265480,1.7822
920,1265480,1.69309
921,1265480,1.69309
922,1265168,1.69309
923,1264979,1.69309
924,1264979,1.69309
925,1264797,1.69309
926,1264797,1.69309
927,1264797,1.69309
928,1264685,1.69309
929,1264685,1.69309
930,1264653,1.60844
931,1264653,1.60844
932,1264653,1.60844
933,1264653,1.60844
934,1264653,1.60844
935,1264653,1.60844
936,1264461,1.60844
937,1264461,1.60844
938,1264461,1.60844
939,1264461,1.60844
940,1264461,1.59235
941,1264461,1.59235
942,1264461,1.59235
943,1264461,1.59235
944,1264461,1.59235
945,1264461,1.59235
946,1264461,1.59235
947,1264015,1.59235
948,1263847,1.59235
949,1263652,1.59235
950,1263652,1.57643
951,1263652,1.57643
952,1263652,1.57643
953,1263652,1.57643
954,1263652,1.57643
955,1263652,1.57643
956,1263652,1.57643
957,1263359,1.57643
958,1263359,1.57643
959,1263359,1.57643
960,1263359,1.56066
961,1263262,1.56066
962,1263262,1.56066
963,1263262,1.56066
964,1263244,1.56066
965,1263244,1.56066
966,1262636,1.56066
967,1262636,1.56066
968,1262636,1.56066
969,1261863,1.56066
970,1261863,1.48263
971,1261863,1.48263
972,1261863,1.48263
973,1261863,1.48263
974,1261863,1.48263
975,1261389,1.48263
976,1261388,1.48263
977,1261258,1.48263
978,1261258,1.48263
979,1261258,1.48263
980,1261186,1.4678
981,1261081,1.4678
982,1261081,1.4678
983,1261081,1.4678
984,1261081,1.4678
985,1260888,1.4678
986,1260612,1.4678
987,1260018,1.4678
988,1260018,1.4678
989,1259948,1.4678
990,1259930,1.3357
991,1259930,1.3357
992,1259495,1.3357
993,1259413,1.3357
994,1259007,1.3357
995,1259007,1.3357
996,1259007,1.3357
997,1259007,1.3357
998,1259007,1.3357
999,1258917,1.3357
1000,1258584,1.26892
1001,1258449,1.26892
1002,1258149,1.26892
1003,1258149,1.26892
1004,1257485,1.26892
1005,1257337,1.26892
1006,1256598,1.26892
1007,1256598,1.26892
1008,1256598,1.26892
1009,1256141,1.26892
1010,1255874,1.15471
1011,1255687,1.15471
1012,1255687,1.15471
1013,1255687,1.15471
1014,1255114,1.15471
1015,1255114,1.15471
1016,1255114,1.15471
1017,1255114,1.15471
1018,1254922,1.15471
1019,1254922,1.15471
1020,1254253,1.09698
1021,1254253,1.09698
1022,1254253,1.09698
1023,1253668,1.09698
1024,1252879,1.09698
1025,1252879,1.09698
1026,1252767,1.09698
1027,1252767,1.09698
1028,1252684,1.09698
1029,1252684,1.09698
1030,1252561,1.04213
1031,1252110,1.04213
1032,1252110,1.04213
1033,1252110,1.04213
1034,1251729,1.04213
1035,1251729,1.04213
1036,1251729,1.04213
1037,1251592,1.04213
1038,1251592,1.04213
1039,1251119,1.04213
1040,1250747,0.990023
1041,1250747,0.990023
1042,1250747,0.990023
1043,1250483,0.990023
1044,1250483,0.990023
1045,1250483,0.990023
1046,1250483,0.990023
1047,1250095,0.990023
1048,1249828,0.990023
1049,1249704,0.990023
1050,1249132,0.940522
1051,1249132,0.940522
1052,1248938,0.940522
1053,1248938,0.940522
1054,1248938,0.940522
1055,1248938,0.940522
1056,1248938,0.940522
1057,1248800,0.940522
1058,1248800,0.940522
1059,1248800,0.940522
1060,1248800,0.893496
1061,1248800,0.893496
1062,1248800,0.893496
1063,1248800,0.893496
1064,1248800,0.893496
1065,1248800,0.893496
1066,1248794,0.893496
1067,1248794,0.893496
1068,1248794,0.893496
1069,1248672,0.893496
1070,1248672,0.884561
1071,1248672,0.884561
1072,1248486,0.884561
1073,1248486,0.884561
1074,1248486,0.884561
1075,1248486,0.884561
1076,1248302,0.884561
1077,1248302,0.884561
1078,1248302,0.884561
1079,1248234,0.884561
1080,1247824,0.840333
1081,1247824,0.840333
1082,1247759,0.840333
1083,1247588,0.840333
1084,1247570,0.840333
1085,1247570,0.840333
1086,1247066,0.840333
1087,1246542,0.840333
1088,1246542,0.840333
1089,1246479,0.840333
1090,1246479,0.764703
1091,1246479,0.764703
1092,1246479,0.764703
1093,1246479,0.764703
1094,1246479,0.764703
1095,1246479,0.764703
1096,1246479,0.764703
1097,1246003,0.764703
1098,1246003,0.764703
1099,1246003,0.764703
1100,1246003,0.757056
1101,1246003,0.757056
1102,1246003,0.757056
1103,1246003,0.757056
1104,1246003,0.757056
1105,1245791,0.757056
1106,1245791,0.757056
1107,1245791,0.757056
1108,1245791,0.757056
1109,1245791,0.757056
1110,1245321,0.749486
1111,1245321,0.749486
1112,1245233,0.749486
1113,1245233,0.749486
1114,1245233,0.749486
1115,1245233,0.749486
1116,1245233,0.749486
1117,1245117,0.749486
1118,1245117,0.749486
1119,1245117,0.749486
1120,1244490,0.712011
1121,1244490,0.712011
1122,1244490,0.712011
1123,1244490,0.712011
1124,1244490,0.712011
1125,1244096,0.712011
1126,1244096,0.712011
1127,1244096,0.712011
1128,1244096,0.712011
1129,1244096,0.712011
1130,1243918,0.704891
1131,1243918,0.704891
1132,1243918,0.704891
1133,1243918,0.704891
1134,1243918,0.704891
1135,1243238,0.704891
1136,1243238,0.704891
1137,1242701,0.704891
1138,1242701,0.704891
1139,1242629,0.704891
1140,1242629,0.669647
1141,1242059,0.669647
1142,1241888,0.669647
1143,1241619,0.669647
1144,1241619,0.669647
1145,1241619,0.669647
1146,1241619,0.669647
1147,1241497,0.669647
1148,1241178,0.669647
1149,1241178,0.669647
1150,1241178,0.636164
1151,1241178,0.636164
1152,1241178,0.636164
1153,1241178,0.636164
1154,1241178,0.636164
1155,1241122,0.636164
1156,1241095,0.636164
1157,1241095,0.636164
1158,1241095,0.636164
1159,1241095,0.636164
1160,1241095,0.629803
1161,1241095,0.629803
1162,1241095,0.629803
1163,1241095,0.629803
1164,1241095,0.629803
1165,1241025,0.629803
1166,1240970,0.629803
1167,1240614,0.629803
1168,1240614,0.629803
1169,1240450,0.629803
1170,1240450,0.598312
1171,1240450,0.598312
1172,1240450,0.598312
1173,1240410,0.598312
1174,1240410,0.598312
1175,1240410,0.598312
1176,1240410,0.598312
1177,1240353,0.598312
1178,1240353,0.598312
1179,1240353,0.598312
1180,1240353,0.592329
1181,1240353,0.592329
1182,1240353,0.592329
1183,1240353,0.592329
1184,1240353,0.592329
1185,1240353,0.592329
1186,1240353,0.592329
1187,1240353,0.592329
1188,1240293,0.592329
1189,1240177,0.592329
1190,1240177,0.586406
1191,1240137,0.586406
1192,1240137,0.586406
1193,1240137,0.586406
1194,1240137,0.586406
1195,1239971,0.586406
1196,1239971,0.586406
1197,1239971,0.586406
1198,1239704,0.586406
1199,1239704,0.586406
1200,1239704,0.580542
1201,1239704,0.580542
1202,1239600,0.580542
1203,1239600,0.580542
1204,1239600,0.580542
1205,1239435,0.580542
1206,1239435,0.580542
1207,1239435,0.580542
1208,1239435,0.580542
1209,1239435,0.580542
1210,1239435,0.574737
1211,1238937,0.574737
1212,1238937,0.574737
1213,1238814,0.574737
1214,1238814,0.574737
1215,1238814,0.574737
1216,1238760,0.574737
1217,1238504,0.574737
1218,1237952,0.574737
1219,1237952,0.574737
1220,1237829,0.546
1221,1237829,0.546
1222,1237829,0.546
1223,1237829,0.546
1224,1237829,0.546
1225,1237829,0.546
1226,1237829,0.546
1227,1237754,0.546
1228,1237550,0.546
1229,1237230,0.546
1230,1237230,0.5187
1231,1236825,0.5187
1232,1236825,0.5187
1233,1236825,0.5187
1234,1236825,0.5187
1235,1236825,0.5187
1236,1236825,0.5187
1237,1236807,0.5187
1238,1236807,0.5187
1239,1236639,0.5187
1240,1235971,0.513513
1241,1235971,0.513513
1242,1235886,0.513513
1243,1235886,0.513513
1244,1235886,0.513513
1245,1235851,0.513513
1246,1234796,0.513513
1247,1234796,0.513513
1248,1234495,0.513513
1249,1234495,0.513513
1250,1234495,0.487837
1251,1234495,0.487837
1252,1234495,0.487837
1253,1234495,0.487837
1254,1234470,0.487837
1255,1234470,0.487837
1256,1234470,0.487837
1257,1234470,0.487837
1258,1234470,0.487837
1259,1234470,0.487837
