Iteration,Cost,Temperature
625,15080,158.651
626,15080,158.651
627,15080,158.651
628,15080,158.651
629,15080,158.651
630,15080,158.651
631,15080,157.065
632,15080,157.065
633,15080,157.065
634,15080,157.065
635,15080,157.065
636,15080,157.065
637,15080,157.065
638,15080,157.065
639,15080,157.065
640,15080,157.065
641,15080,155.494
642,15080,155.494
643,15080,155.494
644,15080,155.494
645,15071,155.494
646,15071,155.494
647,14926,155.494
648,14926,155.494
649,14926,155.494
650,14926,155.494
651,14926,153.939
652,14926,153.939
653,15115,153.939
654,14926,153.939
655,14926,153.939
656,14926,153.939
657,14926,153.939
658,14926,153.939
659,14926,153.939
660,14926,153.939
661,14926,152.4
662,14926,152.4
663,14926,152.4
664,14926,152.4
665,14926,152.4
666,14926,152.4
667,14926,152.4
668,14926,152.4
669,14926,152.4
670,14704,152.4
671,14704,150.876
672,14704,150.876
673,14704,150.876
674,14704,150.876
675,14704,150.876
676,14704,150.876
677,14704,150.876
678,14704,150.876
679,14704,150.876
680,14926,150.876
681,14926,149.367
682,14650,149.367
683,14650,149.367
684,14650,149.367
685,14650,149.367
686,14650,149.367
687,14650,149.367
688,14650,149.367
689,14744,149.367
690,15060,149.367
691,15060,141.899
692,15060,141.899
693,15060,141.899
694,15060,141.899
695,15060,141.899
696,15060,141.899
697,15060,141.899
698,15060,141.899
699,15060,141.899
700,15060,141.899
701,15060,140.48
702,15060,140.48
703,15060,140.48
704,15060,140.48
705,15069,140.48
706,15069,140.48
707,15069,140.48
708,15069,140.48
709,15069,140.48
710,15069,140.48
711,15069,133.456
712,14975,133.456
713,14975,133.456
714,14975,133.456
715,14975,133.456
716,14975,133.456
717,14975,133.456
718,14975,133.456
719,14975,133.456
720,14975,133.456
721,14975,132.121
722,14975,132.121
723,14975,132.121
724,14975,132.121
725,14975,132.121
726,14975,132.121
727,14975,132.121
728,14659,132.121
729,14659,132.121
730,14659,132.121
731,14659,130.8
732,14659,130.8
733,14659,130.8
734,14659,130.8
735,14659,130.8
736,14389,130.8
737,14389,130.8
738,14389,130.8
739,14389,130.8
740,14389,130.8
741,14389,129.492
742,14389,129.492
743,14389,129.492
744,14389,129.492
745,14389,129.492
746,14389,129.492
747,14389,129.492
748,14389,129.492
749,14155,129.492
750,14155,129.492
751,14155,128.197
752,14155,128.197
753,14155,128.197
754,14155,128.197
755,14155,128.197
756,14155,128.197
757,14155,128.197
758,14155,128.197
759,14155,128.197
760,14155,128.197
761,13879,126.915
762,13879,126.915
763,13879,126.915
764,13879,126.915
765,13879,126.915
766,13879,126.915
767,13879,126.915
768,13879,126.915
769,13879,126.915
770,13879,126.915
771,13879,125.646
772,13879,125.646
773,14263,125.646
774,14263,125.646
775,14263,125.646
776,14263,125.646
777,14263,125.646
778,14263,125.646
779,14263,125.646
780,14263,125.646
781,14263,124.39
782,14263,124.39
783,14263,124.39
784,14263,124.39
785,14263,124.39
786,14263,124.39
787,14263,124.39
788,14263,124.39
789,14263,124.39
790,14228,124.39
791,14228,123.146
792,14228,123.146
793,14228,123.146
794,14228,123.146
795,14228,123.146
796,14228,123.146
797,14228,123.146
798,14228,123.146
799,14228,123.146
800,14228,123.146
801,14228,184.719
802,14228,184.719
803,14228,184.719
804,14228,184.719
805,14263,184.719
806,14263,184.719
807,14263,184.719
808,14228,184.719
809,14228,184.719
810,14228,184.719
811,14228,182.871
812,14228,182.871
813,14228,182.871
814,14237,182.871
815,14048,182.871
816,14024,182.871
817,14024,182.871
818,14024,182.871
819,14024,182.871
820,14024,182.871
821,14024,181.043
822,14024,181.043
823,14024,181.043
824,14024,181.043
825,13835,181.043
826,13835,181.043
827,13835,181.043
828,13835,181.043
829,13929,181.043
830,13938,181.043
831,13938,179.232
832,13938,179.232
833,13938,179.232
834,13938,179.232
835,13938,179.232
836,13938,179.232
837,13938,179.232
838,13938,179.232
839,13938,179.232
840,13938,179.232
841,13938,177.44
842,13938,177.44
843,13938,177.44
844,13929,177.44
845,13929,177.44
846,13929,177.44
847,13929,177.44
848,13929,177.44
849,13929,177.44
850,13929,177.44
851,13929,175.665
852,13929,175.665
853,13929,175.665
854,13929,175.665
855,13929,175.665
856,13929,175.665
857,13929,175.665
858,13929,175.665
859,13929,175.665
860,13929,175.665
861,13929,173.909
862,13929,173.909
863,13929,173.909
864,13929,173.909
865,13929,173.909
866,13929,173.909
867,13929,173.909
868,13938,173.909
869,13938,173.909
870,13938,173.909
871,13938,172.17
872,13938,172.17
873,13844,172.17
874,13954,172.17
875,14230,172.17
876,14230,172.17
877,14230,172.17
878,14230,172.17
879,14230,172.17
880,14230,172.17
881,14230,163.561
882,14120,163.561
883,14120,163.561
884,14120,163.561
885,14120,163.561
886,14120,163.561
887,14228,163.561
888,14228,163.561
889,14228,163.561
890,14120,163.561
891,14120,155.383
892,14120,155.383
893,14120,155.383
894,14120,155.383
895,14120,155.383
896,14120,155.383
897,14120,155.383
898,14120,155.383
899,14120,155.383
900,14111,155.383
901,14111,153.829
902,14111,153.829
903,14111,153.829
904,14111,153.829
905,14111,153.829
906,14111,153.829
907,14111,153.829
908,14111,153.829
909,14111,153.829
910,14111,153.829
911,14111,146.138
912,14111,146.138
913,14111,146.138
914,14111,146.138
915,14111,146.138
916,14111,146.138
917,14111,146.138
918,14401,146.138
919,14401,146.138
920,14401,146.138
921,14401,144.677
922,14401,144.677
923,14401,144.677
924,14401,144.677
925,14401,144.677
926,14401,144.677
927,14474,144.677
928,14474,144.677
929,14474,144.677
930,14474,144.677
931,14474,143.23
932,14474,143.23
933,14474,143.23
934,14474,143.23
935,14474,143.23
936,14663,143.23
937,14663,143.23
938,14663,143.23
939,14663,143.23
940,14663,143.23
941,14663,141.797
942,14663,141.797
943,14558,141.797
944,14558,141.797
945,14582,141.797
946,14582,141.797
947,14582,141.797
948,14582,141.797
949,14582,141.797
950,14582,141.797
951,14582,140.379
952,14558,140.379
953,14558,140.379
954,14558,140.379
955,14558,140.379
956,14558,140.379
957,14558,140.379
958,14558,140.379
959,14558,140.379
960,14558,140.379
961,14558,138.976
962,14558,138.976
963,14558,138.976
964,14558,138.976
965,14558,138.976
966,14558,138.976
967,14558,138.976
968,14558,138.976
969,14558,138.976
970,14558,138.976
971,14558,137.586
972,14765,137.586
973,14765,137.586
974,14765,137.586
975,14765,137.586
976,14765,137.586
977,14765,137.586
978,14765,137.586
979,14765,137.586
980,14765,137.586
981,14765,136.21
982,14765,136.21
983,14765,136.21
984,14765,136.21
985,14765,136.21
986,14765,136.21
987,14765,136.21
988,14765,136.21
989,14765,136.21
990,14765,136.21
991,14576,134.848
992,14576,134.848
993,14576,134.848
994,14576,134.848
995,14576,134.848
996,14576,134.848
997,14576,134.848
998,14576,134.848
999,14576,134.848
1000,14576,134.848
1001,14468,133.499
1002,14468,133.499
1003,14477,133.499
1004,14477,133.499
1005,14477,133.499
1006,14477,133.499
1007,14477,133.499
1008,14477,133.499
1009,14477,133.499
1010,14477,133.499
1011,14327,132.164
1012,14327,132.164
1013,14327,132.164
1014,14327,132.164
1015,14327,132.164
1016,14327,132.164
1017,14327,132.164
1018,14327,132.164
1019,14327,132.164
1020,14327,132.164
1021,14327,130.843
1022,14318,130.843
1023,14318,130.843
1024,14318,130.843
1025,14318,130.843
1026,14318,130.843
1027,14318,130.843
1028,14318,130.843
1029,14318,130.843
1030,14318,130.843
1031,14327,129.534
1032,14327,129.534
1033,14327,129.534
1034,14327,129.534
1035,14327,129.534
1036,14327,129.534
1037,14327,129.534
1038,14327,129.534
1039,14327,129.534
1040,14327,129.534
1041,14327,128.239
1042,14327,128.239
1043,14327,128.239
1044,14327,128.239
1045,14327,128.239
1046,14327,128.239
1047,14327,128.239
1048,14327,128.239
1049,14327,128.239
1050,14327,128.239
1051,14327,126.957
1052,14327,126.957
1053,14327,126.957
1054,14327,126.957
1055,14700,126.957
1056,14700,126.957
1057,14700,126.957
1058,14700,126.957
1059,14700,126.957
1060,14700,126.957
1061,14691,125.687
1062,14408,125.687
1063,14408,125.687
1064,14408,125.687
1065,14408,125.687
1066,14190,125.687
1067,14190,125.687
1068,14190,125.687
1069,14190,125.687
1070,14190,125.687
1071,14190,119.403
1072,14340,119.403
1073,14340,119.403
1074,14340,119.403
1075,14340,119.403
1076,14340,119.403
1077,14340,119.403
1078,14340,119.403
1079,14340,119.403
1080,14340,119.403
1081,14190,118.209
1082,14190,118.209
1083,14190,118.209
1084,14190,118.209
1085,14190,118.209
1086,14190,118.209
1087,14190,118.209
1088,14190,118.209
1089,14190,118.209
1090,14190,118.209
1091,14190,117.027
1092,14096,117.027
1093,14096,117.027
1094,14096,117.027
1095,14096,117.027
1096,14096,117.027
1097,14096,117.027
1098,14096,117.027
1099,14096,117.027
1100,14096,117.027
1101,14096,115.856
1102,14096,115.856
1103,14096,115.856
1104,14096,115.856
1105,14096,115.856
1106,14096,115.856
1107,13835,115.856
1108,13835,115.856
1109,13835,115.856
1110,13835,115.856
1111,13835,114.698
1112,13835,114.698
1113,13835,114.698
1114,13835,114.698
1115,13835,114.698
1116,13835,114.698
1117,13835,114.698
1118,13835,114.698
1119,13835,114.698
1120,13835,114.698
1121,13835,113.551
1122,13835,113.551
1123,13835,113.551
1124,13835,113.551
1125,13835,113.551
1126,13835,113.551
1127,13835,113.551
1128,13835,113.551
1129,13835,113.551
1130,14024,113.551
1131,14024,112.415
1132,14024,112.415
1133,14024,112.415
1134,14024,112.415
1135,14024,112.415
1136,14024,112.415
1137,14024,112.415
1138,14024,112.415
1139,14024,112.415
1140,14024,112.415
1141,14024,111.291
1142,14024,111.291
1143,14024,111.291
1144,14024,111.291
1145,14024,111.291
1146,14024,111.291
1147,14024,111.291
1148,14024,111.291
1149,13835,111.291
1150,13835,111.291
1151,13835,110.178
1152,13835,110.178
1153,13835,110.178
1154,13835,110.178
1155,13835,110.178
1156,13835,110.178
1157,13835,110.178
1158,13835,110.178
1159,13835,110.178
1160,13835,110.178
1161,13844,104.669
1162,13844,104.669
1163,13844,104.669
1164,13844,104.669
1165,13844,104.669
1166,13844,104.669
1167,13844,104.669
1168,13844,104.669
1169,13844,104.669
1170,13844,104.669
1171,13844,103.623
1172,13844,103.623
1173,13844,103.623
1174,13844,103.623
1175,13844,103.623
1176,13844,103.623
1177,13844,103.623
1178,13844,103.623
1179,13844,103.623
1180,13844,103.623
1181,13844,98.4415
1182,13844,98.4415
1183,13844,98.4415
1184,13954,98.4415
1185,13954,98.4415
1186,13954,98.4415
1187,13954,98.4415
1188,13954,98.4415
1189,13954,98.4415
1190,13954,98.4415
1191,13954,97.4571
1192,13954,97.4571
1193,13954,97.4571
1194,13954,97.4571
1195,13954,97.4571
1196,13954,97.4571
1197,13954,97.4571
1198,13954,97.4571
1199,13954,97.4571
1200,13954,97.4571
1201,13954,96.4825
1202,13954,96.4825
1203,13954,96.4825
1204,13954,96.4825
1205,13954,96.4825
1206,13954,96.4825
1207,13954,96.4825
1208,13954,96.4825
1209,13954,96.4825
1210,13954,96.4825
1211,13954,95.5177
1212,13954,95.5177
1213,14024,95.5177
1214,14024,95.5177
1215,14024,95.5177
1216,14024,95.5177
1217,14024,95.5177
1218,14024,95.5177
1219,14024,95.5177
1220,14024,95.5177
1221,14024,94.5625
1222,14024,94.5625
1223,14024,94.5625
1224,14024,94.5625
1225,14024,94.5625
1226,14024,94.5625
1227,14024,94.5625
1228,14024,94.5625
1229,14024,94.5625
1230,14024,94.5625
1231,14024,93.6169
1232,14024,93.6169
1233,14024,93.6169
1234,14024,93.6169
1235,14024,93.6169
1236,14024,93.6169
1237,14024,93.6169
1238,14024,93.6169
1239,13954,93.6169
1240,13954,93.6169
1241,13954,92.6807
1242,13954,92.6807
1243,13954,92.6807
1244,13844,92.6807
1245,13844,92.6807
1246,13844,92.6807
1247,13844,92.6807
1248,13844,92.6807
1249,13844,92.6807
1250,13844,92.6807
1251,13844,91.7539
1252,13844,91.7539
1253,13844,91.7539
1254,13879,91.7539
1255,13879,91.7539
1256,14024,91.7539
1257,14024,91.7539
1258,13954,91.7539
1259,13954,91.7539
1260,13954,91.7539
1261,13954,87.1662
1262,13954,87.1662
1263,13954,87.1662
1264,13954,87.1662
1265,13954,87.1662
1266,13954,87.1662
1267,13954,87.1662
1268,13954,87.1662
1269,13954,87.1662
1270,13954,87.1662
1271,13844,86.2946
1272,13835,86.2946
1273,13835,86.2946
1274,13835,86.2946
1275,13835,86.2946
1276,13835,86.2946
1277,13835,86.2946
1278,13835,86.2946
1279,13835,86.2946
1280,13835,86.2946
1281,13835,85.4316
1282,13835,85.4316
1283,13835,85.4316
1284,13835,85.4316
1285,13835,85.4316
1286,13835,85.4316
1287,13844,85.4316
1288,13844,85.4316
1289,13844,85.4316
1290,13844,85.4316
1291,13844,84.5773
1292,13844,84.5773
1293,13844,84.5773
1294,13835,84.5773
1295,13835,84.5773
1296,13835,84.5773
1297,13835,84.5773
1298,13870,84.5773
1299,13870,84.5773
1300,13870,84.5773
1301,13870,83.7315
1302,13870,83.7315
1303,13870,83.7315
1304,13870,83.7315
1305,13870,83.7315
1306,13870,83.7315
1307,13870,83.7315
1308,13870,83.7315
1309,14015,83.7315
1310,14015,83.7315
1311,14015,82.8942
1312,14015,82.8942
1313,14015,82.8942
1314,14015,82.8942
1315,14015,82.8942
1316,14015,82.8942
1317,14015,82.8942
1318,14015,82.8942
1319,14015,82.8942
1320,14015,82.8942
1321,14015,82.0653
1322,14015,82.0653
1323,14015,82.0653
1324,14015,82.0653
1325,14015,82.0653
1326,13870,82.0653
1327,13870,82.0653
1328,13870,82.0653
1329,13835,82.0653
1330,13835,82.0653
1331,13870,81.2446
1332,13870,81.2446
1333,13870,81.2446
1334,13870,81.2446
1335,13870,81.2446
1336,13870,81.2446
1337,13870,81.2446
1338,13870,81.2446
1339,13870,81.2446
1340,13870,81.2446
1341,13870,80.4322
1342,13870,80.4322
1343,13870,80.4322
1344,13870,80.4322
1345,13870,80.4322
1346,13870,80.4322
1347,13870,80.4322
1348,13870,80.4322
1349,13870,80.4322
1350,13870,80.4322
1351,13870,76.4106
1352,13870,76.4106
1353,13870,76.4106
1354,13870,76.4106
1355,13870,76.4106
1356,13870,76.4106
1357,13870,76.4106
1358,13870,76.4106
1359,13870,76.4106
1360,13870,76.4106
1361,13870,75.6465
1362,13870,75.6465
1363,13870,75.6465
1364,13870,75.6465
1365,13870,75.6465
1366,13870,75.6465
1367,13870,75.6465
1368,13870,75.6465
1369,13870,75.6465
1370,13870,75.6465
1371,13870,71.8641
1372,13870,71.8641
1373,13870,71.8641
1374,13879,71.8641
1375,13879,71.8641
1376,13879,71.8641
1377,14140,71.8641
1378,14140,71.8641
1379,14140,71.8641
1380,14140,71.8641
1381,14140,68.2709
1382,14140,68.2709
1383,14140,68.2709
1384,14140,68.2709
1385,14140,68.2709
1386,14140,68.2709
1387,14140,68.2709
1388,14140,68.2709
1389,14105,68.2709
1390,14105,68.2709
1391,14105,67.5882
1392,14105,67.5882
1393,14105,67.5882
1394,14105,67.5882
1395,14105,67.5882
1396,14105,67.5882
1397,14105,67.5882
1398,14096,67.5882
1399,14096,67.5882
1400,14096,67.5882
1401,14096,66.9123
1402,14096,66.9123
1403,14096,66.9123
1404,14096,66.9123
1405,14096,66.9123
1406,14096,66.9123
1407,14096,66.9123
1408,14096,66.9123
1409,14096,66.9123
1410,14096,66.9123
1411,14096,66.2432
1412,14096,66.2432
1413,14096,66.2432
1414,14096,66.2432
1415,14096,66.2432
1416,14096,66.2432
1417,14096,66.2432
1418,14096,66.2432
1419,14096,66.2432
1420,14096,66.2432
1421,14096,65.5808
1422,14096,65.5808
1423,14096,65.5808
1424,14096,65.5808
1425,14096,65.5808
1426,14096,65.5808
1427,14105,65.5808
1428,14105,65.5808
1429,14105,65.5808
1430,14140,65.5808
1431,14131,64.925
1432,14131,64.925
1433,14131,64.925
1434,14131,64.925
1435,14131,64.925
1436,14131,64.925
1437,14131,64.925
1438,14131,64.925
1439,14131,64.925
1440,14131,64.925
1441,14131,64.2757
1442,14131,64.2757
1443,14131,64.2757
1444,14131,64.2757
1445,14131,64.2757
1446,14131,64.2757
1447,14131,64.2757
1448,14131,64.2757
1449,14131,64.2757
1450,14131,64.2757
1451,14131,63.633
1452,14131,63.633
1453,14131,63.633
1454,14131,63.633
1455,14096,63.633
1456,14096,63.633
1457,14096,63.633
1458,14096,63.633
1459,14096,63.633
1460,14096,63.633
1461,14096,60.4513
1462,14096,60.4513
1463,14096,60.4513
1464,14096,60.4513
1465,14096,60.4513
1466,14096,60.4513
1467,14096,60.4513
1468,14096,60.4513
1469,14096,60.4513
