Iteration,Cost,Temperature
488,1317962,11.2588
489,1317592,11.2588
490,1317592,10.6958
491,1317592,10.6958
492,1317163,10.6958
493,1317014,10.6958
494,1317008,10.6958
495,1316748,10.6958
496,1316748,10.6958
497,1316297,10.6958
498,1316227,10.6958
499,1315777,10.6958
500,1315756,9.7332
501,1315650,9.7332
502,1315650,9.7332
503,1315020,9.7332
504,1315020,9.7332
505,1315020,9.7332
506,1315020,9.7332
507,1315020,9.7332
508,1315020,9.7332
509,1314671,9.7332
510,1314671,9.24654
511,1314671,9.24654
512,1314671,9.24654
513,1314617,9.24654
514,1314617,9.24654
515,1314617,9.24654
516,1314542,9.24654
517,1314542,9.24654
518,1314404,9.24654
519,1314218,9.24654
520,1313869,8.78421
521,1313853,8.78421
522,1313853,8.78421
523,1313840,8.78421
524,1312992,8.78421
525,1312517,8.78421
526,1312517,8.78421
527,1312499,8.78421
528,1312499,8.78421
529,1312499,8.78421
530,1312391,8.345
531,1312241,8.345
532,1311882,8.345
533,1311527,8.345
534,1311134,8.345
535,1310800,8.345
536,1310800,8.345
537,1310800,8.345
538,1310602,8.345
539,1310602,8.345
540,1310602,7.59395
541,1310602,7.59395
542,1310517,7.59395
543,1310517,7.59395
544,1310133,7.59395
545,1310133,7.59395
546,1310133,7.59395
547,1310133,7.59395
548,1310133,7.59395
549,1310144,7.59395
550,1310144,7.51801
551,1310144,7.51801
552,1310081,7.51801
553,1310081,7.51801
554,1310081,7.51801
555,1310081,7.51801
556,1310081,7.51801
557,1309881,7.51801
558,1309881,7.51801
559,1309157,7.51801
560,1309157,7.44283
561,1309157,7.44283
562,1309157,7.44283
563,1309157,7.44283
564,1308884,7.44283
565,1308602,7.44283
566,1308602,7.44283
567,1308602,7.44283
568,1308430,7.44283
569,1308430,7.44283
570,1307836,7.3684
571,1307836,7.3684
572,1307840,7.3684
573,1307745,7.3684
574,1307013,7.3684
575,1307011,7.3684
576,1306980,7.3684
577,1306494,7.3684
578,1306472,7.3684
579,1306398,7.3684
580,1305616,6.70524
581,1305616,6.70524
582,1305557,6.70524
583,1304949,6.70524
584,1304640,6.70524
585,1304640,6.70524
586,1304556,6.70524
587,1304556,6.70524
588,1304556,6.70524
589,1304556,6.70524
590,1303899,6.36998
591,1303513,6.36998
592,1303083,6.36998
593,1303083,6.36998
594,1303035,6.36998
595,1303035,6.36998
596,1303035,6.36998
597,1303035,6.36998
598,1302363,6.36998
599,1301982,6.36998
600,1301982,6.05148
601,1301877,6.05148
602,1301877,6.05148
603,1301877,6.05148
604,1301810,6.05148
605,1301810,6.05148
606,1301110,6.05148
607,1301110,6.05148
608,1301110,6.05148
609,1301110,6.05148
610,1301110,5.99097
611,1300556,5.99097
612,1300485,5.99097
613,1300485,5.99097
614,1300460,5.99097
615,1300460,5.99097
616,1300056,5.99097
617,1299681,5.99097
618,1299516,5.99097
619,1299516,5.99097
620,1299516,5.69142
621,1299516,5.69142
622,1299516,5.69142
623,1299516,5.69142
624,1299516,5.69142
625,1299516,5.69142
626,1299516,5.69142
627,1299129,5.69142
628,1299129,5.69142
629,1299129,5.69142
630,1299090,5.63451
631,1299090,5.63451
632,1299075,5.63451
633,1298676,5.63451
634,1298672,5.63451
635,1298502,5.63451
636,1298496,5.63451
637,1298496,5.63451
638,1298496,5.63451
639,1298496,5.63451
640,1298496,5.35278
641,1298496,5.35278
642,1298496,5.35278
643,1298496,5.35278
644,1298344,5.35278
645,1298344,5.35278
646,1298344,5.35278
647,1297951,5.35278
648,1297951,5.35278
649,1297955,5.35278
650,1297885,5.29925
651,1297885,5.29925
652,1297794,5.29925
653,1297617,5.29925
654,1297617,5.29925
655,1297617,5.29925
656,1297617,5.29925
657,1297617,5.29925
658,1297044,5.29925
659,1297044,5.29925
660,1296921,5.03429
661,1296767,5.03429
662,1296483,5.03429
663,1296483,5.03429
664,1295919,5.03429
665,1295497,5.03429
666,1295347,5.03429
667,1295347,5.03429
668,1295347,5.03429
669,1295347,5.03429
670,1294955,4.78258
671,1294955,4.78258
672,1294955,4.78258
673,1294640,4.78258
674,1294429,4.78258
675,1294327,4.78258
676,1294303,4.78258
677,1294270,4.78258
678,1294270,4.78258
679,1294270,4.78258
680,1294270,4.54345
681,1294270,4.54345
682,1294270,4.54345
683,1294261,4.54345
684,1294261,4.54345
685,1294261,4.54345
686,1294261,4.54345
687,1294219,4.54345
688,1294219,4.54345
689,1293926,4.54345
690,1293926,4.49801
691,1293926,4.49801
692,1293926,4.49801
693,1293926,4.49801
694,1293926,4.49801
695,1293926,4.49801
696,1293848,4.49801
697,1293848,4.49801
698,1293848,4.49801
699,1293848,4.49801
700,1293848,4.45303
701,1293670,4.45303
702,1293670,4.45303
703,1293670,4.45303
704,1293670,4.45303
705,1293670,4.45303
706,1293572,4.45303
707,1293572,4.45303
708,1293035,4.45303
709,1293035,4.45303
710,1293035,4.4085
711,1293035,4.4085
712,1293035,4.4085
713,1292367,4.4085
714,1292367,4.4085
715,1292367,4.4085
716,1292367,4.4085
717,1292287,4.4085
718,1292287,4.4085
719,1292129,4.4085
720,1292010,4.36442
721,1292010,4.36442
722,1292010,4.36442
723,1291669,4.36442
724,1291597,4.36442
725,1291597,4.36442
726,1291550,4.36442
727,1291550,4.36442
728,1291270,4.36442
729,1291270,4.36442
730,1290992,4.1462
731,1290935,4.1462
732,1290935,4.1462
733,1290375,4.1462
734,1290375,4.1462
735,1290375,4.1462
736,1290373,4.1462
737,1290334,4.1462
738,1290287,4.1462
739,1290287,4.1462
740,1289402,3.93889
741,1289250,3.93889
742,1289151,3.93889
743,1289151,3.93889
744,1288659,3.93889
745,1288659,3.93889
746,1288659,3.93889
747,1288659,3.93889
748,1288618,3.93889
749,1288618,3.93889
750,1288546,3.74194
751,1287902,3.74194
752,1287902,3.74194
753,1287902,3.74194
754,1287805,3.74194
755,1287804,3.74194
756,1287804,3.74194
757,1287592,3.74194
758,1287592,3.74194
759,1287094,3.74194
760,1286990,3.55484
761,1286933,3.55484
762,1286933,3.55484
763,1286933,3.55484
764,1286933,3.55484
765,1286827,3.55484
766,1286827,3.55484
767,1286827,3.55484
768,1286827,3.55484
769,1286827,3.55484
770,1286827,3.5193
771,1285835,3.5193
772,1285565,3.5193
773,1284978,3.5193
774,1284882,3.5193
775,1284883,3.5193
776,1284862,3.5193
777,1283982,3.5193
778,1283982,3.5193
779,1283829,3.5193
780,1283829,3.20256
781,1283621,3.20256
782,1283579,3.20256
783,1282727,3.20256
784,1282664,3.20256
785,1282664,3.20256
786,1282664,3.20256
787,1282664,3.20256
788,1281844,3.20256
789,1281844,3.20256
790,1281844,3.04243
791,1281844,3.04243
792,1281844,3.04243
793,1280980,3.04243
794,1280736,3.04243
795,1280736,3.04243
796,1280598,3.04243
797,1280214,3.04243
798,1280214,3.04243
799,1279669,3.04243
800,1279365,2.89031
801,1279365,2.89031
802,1279365,2.89031
803,1278909,2.89031
804,1278909,2.89031
805,1278909,2.89031
806,1278344,2.89031
807,1278126,2.89031
808,1278047,2.89031
809,1277867,2.89031
810,1277867,2.74579
811,1277647,2.74579
812,1277647,2.74579
813,1277646,2.74579
814,1277646,2.74579
815,1277646,2.74579
816,1277646,2.74579
817,1277646,2.74579
818,1276901,2.74579
819,1276901,2.74579
820,1276901,2.71834
821,1276251,2.71834
822,1275651,2.71834
823,1275651,2.71834
824,1275651,2.71834
825,1275248,2.71834
826,1275248,2.71834
827,1275251,2.71834
828,1275180,2.71834
829,1275180,2.71834
830,1275180,2.58242
831,1274994,2.58242
832,1274754,2.58242
833,1274754,2.58242
834,1274754,2.58242
835,1274754,2.58242
836,1274754,2.58242
837,1274556,2.58242
838,1274556,2.58242
839,1274556,2.58242
840,1274556,2.5566
841,1274018,2.5566
842,1273811,2.5566
843,1273255,2.5566
844,1273255,2.5566
845,1273255,2.5566
846,1272609,2.5566
847,1272609,2.5566
848,1272566,2.5566
849,1272566,2.5566
850,1272566,2.42877
851,1272566,2.42877
852,1272566,2.42877
853,1272566,2.42877
854,1272566,2.42877
855,1272566,2.42877
856,1272566,2.42877
857,1272566,2.42877
858,1272566,2.42877
859,1272566,2.42877
860,1272082,3.64315
861,1272082,3.64315
862,1272082,3.64315
863,1272082,3.64315
864,1271854,3.64315
865,1271792,3.64315
866,1271792,3.64315
867,1271366,3.64315
868,1271366,3.64315
869,1271366,3.64315
870,1271054,3.46099
871,1271054,3.46099
872,1270960,3.46099
873,1270960,3.46099
874,1270960,3.46099
875,1270960,3.46099
876,1270960,3.46099
877,1270960,3.46099
878,1270618,3.46099
879,1270618,3.46099
880,1270606,3.28794
881,1270151,3.28794
882,1270152,3.28794
883,1270152,3.28794
884,1270152,3.28794
885,1270152,3.28794
886,1270152,3.28794
887,1270152,3.28794
888,1269776,3.28794
889,1269704,3.28794
890,1269565,3.12354
891,1269565,3.12354
892,1269565,3.12354
893,1269565,3.12354
894,1269553,3.12354
895,1269553,3.12354
896,1269553,3.12354
897,1269542,3.12354
898,1269542,3.12354
899,1269542,3.12354
900,1269547,3.09231
901,1269511,3.09231
902,1269511,3.09231
903,1269511,3.09231
904,1269511,3.09231
905,1269511,3.09231
906,1269436,3.09231
907,1268602,3.09231
908,1268500,3.09231
909,1268495,3.09231
910,1268495,2.93769
911,1268275,2.93769
912,1268275,2.93769
913,1268227,2.93769
914,1268227,2.93769
915,1268227,2.93769
916,1268079,2.93769
917,1267960,2.93769
918,1267189,2.93769
919,1267189,2.93769
920,1267189,2.79081
921,1267189,2.79081
922,1266889,2.79081
923,1266700,2.79081
924,1266700,2.79081
925,1266518,2.79081
926,1266518,2.79081
927,1266518,2.79081
928,1266406,2.79081
929,1266406,2.79081
930,1266090,2.65127
931,1266090,2.65127
932,1266090,2.65127
933,1266090,2.65127
934,1266090,2.65127
935,1266090,2.65127
936,1265709,2.65127
937,1265709,2.65127
938,1265709,2.65127
939,1265709,2.65127
940,1265711,2.62476
941,1265711,2.62476
942,1265711,2.62476
943,1265711,2.62476
944,1265711,2.62476
945,1265711,2.62476
946,1265711,2.62476
947,1265563,2.62476
948,1265392,2.62476
949,1265200,2.62476
950,1265200,2.49352
951,1265200,2.49352
952,1265164,2.49352
953,1265164,2.49352
954,1265164,2.49352
955,1265164,2.49352
956,1265164,2.49352
957,1264936,2.49352
958,1264936,2.49352
959,1264936,2.49352
960,1264936,2.46858
961,1264853,2.46858
962,1264853,2.46858
963,1264853,2.46858
964,1264835,2.46858
965,1264835,2.46858
966,1264283,2.46858
967,1264294,2.46858
968,1264294,2.46858
969,1263521,2.46858
970,1263521,2.34515
971,1263521,2.34515
972,1263521,2.34515
973,1263521,2.34515
974,1263521,2.34515
975,1263047,2.34515
976,1263046,2.34515
977,1262786,2.34515
978,1262786,2.34515
979,1262786,2.34515
980,1262759,2.3217
981,1262703,2.3217
982,1262703,2.3217
983,1262703,2.3217
984,1262703,2.3217
985,1262591,2.3217
986,1262315,2.3217
987,1261661,2.3217
988,1261661,2.3217
989,1261355,2.3217
990,1261320,2.11275
991,1261320,2.11275
992,1260885,2.11275
993,1260836,2.11275
994,1260414,2.11275
995,1260414,2.11275
996,1260414,2.11275
997,1260414,2.11275
998,1260414,2.11275
999,1260354,2.11275
1000,1260021,2.00711
1001,1259886,2.00711
1002,1259586,2.00711
1003,1259586,2.00711
1004,1259166,2.00711
1005,1258740,2.00711
1006,1258001,2.00711
1007,1258001,2.00711
1008,1258001,2.00711
1009,1257544,2.00711
1010,1257448,1.82647
1011,1257264,1.82647
1012,1257264,1.82647
1013,1257264,1.82647
1014,1257209,1.82647
1015,1256817,1.82647
1016,1256817,1.82647
1017,1256817,1.82647
1018,1256622,1.82647
1019,1256622,1.82647
1020,1255953,1.73515
1021,1255953,1.73515
1022,1255953,1.73515
1023,1255368,1.73515
1024,1254579,1.73515
1025,1254579,1.73515
1026,1254467,1.73515
1027,1254467,1.73515
1028,1254379,1.73515
1029,1254379,1.73515
1030,1254259,1.64839
1031,1254041,1.64839
1032,1254041,1.64839
1033,1254041,1.64839
1034,1253849,1.64839
1035,1253849,1.64839
1036,1253849,1.64839
1037,1253849,1.64839
1038,1253850,1.64839
1039,1253726,1.64839
1040,1253062,1.56597
1041,1253062,1.56597
1042,1253062,1.56597
1043,1252992,1.56597
1044,1252992,1.56597
1045,1252992,1.56597
1046,1252992,1.56597
1047,1252604,1.56597
1048,1252325,1.56597
1049,1252201,1.56597
1050,1251629,1.48767
1051,1251629,1.48767
1052,1251409,1.48767
1053,1251409,1.48767
1054,1251409,1.48767
1055,1251409,1.48767
1056,1251409,1.48767
1057,1251251,1.48767
1058,1251251,1.48767
1059,1251251,1.48767
1060,1251251,1.41329
1061,1251251,1.41329
1062,1251251,1.41329
1063,1251251,1.41329
1064,1251251,1.41329
1065,1251203,1.41329
1066,1251203,1.41329
1067,1251203,1.41329
1068,1251203,1.41329
1069,1250854,1.41329
1070,1250854,1.39916
1071,1250854,1.39916
1072,1250854,1.39916
1073,1250854,1.39916
1074,1250854,1.39916
1075,1250851,1.39916
1076,1250664,1.39916
1077,1250664,1.39916
1078,1250664,1.39916
1079,1250646,1.39916
1080,1250236,1.3292
1081,1250236,1.3292
1082,1250179,1.3292
1083,1250008,1.3292
1084,1249990,1.3292
1085,1249990,1.3292
1086,1249486,1.3292
1087,1248962,1.3292
1088,1248962,1.3292
1089,1248821,1.3292
1090,1248821,1.20957
1091,1248821,1.20957
1092,1248821,1.20957
1093,1248821,1.20957
1094,1248821,1.20957
1095,1248821,1.20957
1096,1248821,1.20957
1097,1248345,1.20957
1098,1248345,1.20957
1099,1248345,1.20957
1100,1248345,1.19747
1101,1248345,1.19747
1102,1248345,1.19747
1103,1248345,1.19747
1104,1248345,1.19747
1105,1248133,1.19747
1106,1248133,1.19747
1107,1248133,1.19747
1108,1248122,1.19747
1109,1248122,1.19747
1110,1248036,1.1855
1111,1248036,1.1855
1112,1247986,1.1855
1113,1247986,1.1855
1114,1247986,1.1855
1115,1247986,1.1855
1116,1247986,1.1855
1117,1247895,1.1855
1118,1247895,1.1855
1119,1247895,1.1855
1120,1247756,1.12622
1121,1247756,1.12622
1122,1247756,1.12622
1123,1247756,1.12622
1124,1247756,1.12622
1125,1247524,1.12622
1126,1247524,1.12622
1127,1247524,1.12622
1128,1247524,1.12622
1129,1247513,1.12622
1130,1247500,1.06991
1131,1247500,1.06991
1132,1247500,1.06991
1133,1247500,1.06991
1134,1247500,1.06991
1135,1247094,1.06991
1136,1247094,1.06991
1137,1247038,1.06991
1138,1247038,1.06991
1139,1247032,1.06991
1140,1247032,1.01642
1141,1246462,1.01642
1142,1246297,1.01642
1143,1246028,1.01642
1144,1246028,1.01642
1145,1246028,1.01642
1146,1246028,1.01642
1147,1245906,1.01642
1148,1245866,1.01642
1149,1245866,1.01642
1150,1245866,0.965597
1151,1245864,0.965597
1152,1245864,0.965597
1153,1245864,0.965597
1154,1245864,0.965597
